fonte: 1, destino: 9649, peso: 1
fonte: 7874, destino: 2278, peso: 4
fonte: 7888, destino: 3453, peso: 4
fonte: 7892, destino: 3552, peso: 4
fonte: 7902, destino: 6285, peso: 4
fonte: 7935, destino: 5106, peso: 4
fonte: 7958, destino: 6375, peso: 4
fonte: 7977, destino: 867, peso: 4
fonte: 7986, destino: 3844, peso: 4
fonte: 8000, destino: 8450, peso: 4
fonte: 8014, destino: 8717, peso: 4
fonte: 8045, destino: 1512, peso: 4
fonte: 8055, destino: 8538, peso: 4
fonte: 8077, destino: 5061, peso: 4
fonte: 8077, destino: 6565, peso: 4
fonte: 8094, destino: 8517, peso: 4
fonte: 8094, destino: 9403, peso: 4
fonte: 8100, destino: 9832, peso: 4
fonte: 8116, destino: 7748, peso: 4
fonte: 8128, destino: 7772, peso: 4
fonte: 8130, destino: 9785, peso: 4
fonte: 8160, destino: 2307, peso: 4
fonte: 8185, destino: 6417, peso: 4
fonte: 8192, destino: 3119, peso: 4
fonte: 8212, destino: 8928, peso: 4
fonte: 8216, destino: 923, peso: 4
fonte: 8219, destino: 7443, peso: 4
fonte: 8224, destino: 4623, peso: 4
fonte: 8241, destino: 1855, peso: 4
fonte: 8245, destino: 8160, peso: 4
fonte: 8272, destino: 4827, peso: 4
fonte: 8397, destino: 1735, peso: 4
fonte: 8399, destino: 2024, peso: 4
fonte: 8432, destino: 438, peso: 4
fonte: 8494, destino: 6770, peso: 4
fonte: 8527, destino: 1335, peso: 4
fonte: 8531, destino: 1513, peso: 4
fonte: 8575, destino: 3961, peso: 4
fonte: 8582, destino: 673, peso: 4
fonte: 8606, destino: 384, peso: 4
fonte: 8615, destino: 3686, peso: 4
fonte: 8620, destino: 1578, peso: 4
fonte: 8667, destino: 8686, peso: 4
fonte: 8674, destino: 8272, peso: 4
fonte: 8679, destino: 9963, peso: 4
fonte: 8681, destino: 4693, peso: 4
fonte: 8685, destino: 9911, peso: 4
fonte: 8688, destino: 5593, peso: 4
fonte: 8712, destino: 6383, peso: 4
fonte: 8719, destino: 57, peso: 4
fonte: 8733, destino: 9024, peso: 4
fonte: 8748, destino: 4134, peso: 4
fonte: 8774, destino: 7376, peso: 4
fonte: 8785, destino: 8407, peso: 4
fonte: 8793, destino: 5574, peso: 4
fonte: 8794, destino: 696, peso: 4
fonte: 8847, destino: 2743, peso: 4
fonte: 8882, destino: 899, peso: 4
fonte: 8890, destino: 8942, peso: 4
fonte: 8918, destino: 1951, peso: 4
fonte: 8970, destino: 6366, peso: 4
fonte: 8983, destino: 2150, peso: 4
fonte: 8992, destino: 4216, peso: 4
fonte: 8992, destino: 9342, peso: 4
fonte: 9000, destino: 2477, peso: 4
fonte: 9009, destino: 9268, peso: 4
fonte: 9019, destino: 9350, peso: 4
fonte: 9065, destino: 3142, peso: 4
fonte: 9067, destino: 1919, peso: 4
fonte: 9099, destino: 99, peso: 4
fonte: 9106, destino: 89, peso: 4
fonte: 9109, destino: 8657, peso: 4
fonte: 9111, destino: 2573, peso: 4
fonte: 9169, destino: 7005, peso: 4
fonte: 9181, destino: 2154, peso: 4
fonte: 9229, destino: 8463, peso: 4
fonte: 9236, destino: 4412, peso: 4
fonte: 9237, destino: 9778, peso: 4
fonte: 9265, destino: 7448, peso: 4
fonte: 9303, destino: 6770, peso: 4
fonte: 9310, destino: 3701, peso: 4
fonte: 9341, destino: 2367, peso: 4
fonte: 9390, destino: 7456, peso: 4
fonte: 9420, destino: 7247, peso: 4
fonte: 9449, destino: 2222, peso: 4
fonte: 9455, destino: 193, peso: 4
fonte: 9459, destino: 1163, peso: 4
fonte: 9468, destino: 4768, peso: 4
fonte: 9476, destino: 2784, peso: 4
fonte: 9507, destino: 5729, peso: 4
fonte: 9525, destino: 671, peso: 4
fonte: 9529, destino: 9844, peso: 4
fonte: 9530, destino: 2554, peso: 4
fonte: 9540, destino: 711, peso: 4
fonte: 9558, destino: 6474, peso: 4
fonte: 9582, destino: 7930, peso: 4
fonte: 9600, destino: 1481, peso: 4
fonte: 9605, destino: 1117, peso: 4
fonte: 9611, destino: 948, peso: 4
fonte: 9618, destino: 4457, peso: 4
fonte: 9625, destino: 8013, peso: 4
fonte: 9660, destino: 7671, peso: 4
fonte: 9663, destino: 7779, peso: 4
fonte: 9764, destino: 225, peso: 4
fonte: 9766, destino: 609, peso: 4
fonte: 9774, destino: 5986, peso: 4
fonte: 9828, destino: 4325, peso: 4
fonte: 9838, destino: 5469, peso: 4
fonte: 9843, destino: 9640, peso: 4
fonte: 9848, destino: 2514, peso: 4
fonte: 9850, destino: 5618, peso: 4
fonte: 9851, destino: 9904, peso: 4
fonte: 9868, destino: 5828, peso: 4
fonte: 9870, destino: 4099, peso: 4
fonte: 9872, destino: 959, peso: 4
fonte: 9892, destino: 7316, peso: 4
fonte: 9921, destino: 4625, peso: 4
fonte: 9925, destino: 3129, peso: 4
fonte: 9933, destino: 9882, peso: 4
fonte: 9998, destino: 7887, peso: 4
fonte: 7, destino: 1857, peso: 5
fonte: 8, destino: 4773, peso: 5
fonte: 42, destino: 3476, peso: 5
fonte: 92, destino: 9699, peso: 5
fonte: 112, destino: 4830, peso: 5
fonte: 181, destino: 265, peso: 5
fonte: 237, destino: 2403, peso: 5
fonte: 267, destino: 5414, peso: 5
fonte: 269, destino: 8129, peso: 5
fonte: 288, destino: 7791, peso: 5
fonte: 291, destino: 3046, peso: 5
fonte: 302, destino: 6250, peso: 5
fonte: 330, destino: 8553, peso: 5
fonte: 350, destino: 8345, peso: 5
fonte: 355, destino: 4344, peso: 5
fonte: 366, destino: 6227, peso: 5
fonte: 392, destino: 2354, peso: 5
fonte: 394, destino: 8033, peso: 5
fonte: 418, destino: 2954, peso: 5
fonte: 437, destino: 3945, peso: 5
fonte: 457, destino: 3862, peso: 5
fonte: 457, destino: 8179, peso: 5
fonte: 464, destino: 3217, peso: 5
fonte: 495, destino: 6560, peso: 5
fonte: 517, destino: 1090, peso: 5
fonte: 530, destino: 6184, peso: 5
fonte: 558, destino: 3303, peso: 5
fonte: 593, destino: 7734, peso: 5
fonte: 612, destino: 5156, peso: 5
fonte: 658, destino: 8232, peso: 5
fonte: 700, destino: 1904, peso: 5
fonte: 791, destino: 9289, peso: 5
fonte: 827, destino: 8374, peso: 5
fonte: 829, destino: 6736, peso: 5
fonte: 834, destino: 2472, peso: 5
fonte: 871, destino: 1968, peso: 5
fonte: 874, destino: 7616, peso: 5
fonte: 909, destino: 4510, peso: 5
fonte: 911, destino: 4210, peso: 5
fonte: 919, destino: 1527, peso: 5
fonte: 919, destino: 6815, peso: 5
fonte: 942, destino: 2253, peso: 5
fonte: 952, destino: 9357, peso: 5
fonte: 965, destino: 9036, peso: 5
fonte: 971, destino: 3939, peso: 5
fonte: 977, destino: 7863, peso: 5
fonte: 1008, destino: 9377, peso: 5
fonte: 1024, destino: 6210, peso: 5
fonte: 1038, destino: 1098, peso: 5
fonte: 1045, destino: 5002, peso: 5
fonte: 1065, destino: 378, peso: 5
fonte: 1071, destino: 3365, peso: 5
fonte: 1110, destino: 3654, peso: 5
fonte: 1120, destino: 2714, peso: 5
fonte: 1136, destino: 6737, peso: 5
fonte: 1152, destino: 3543, peso: 5
fonte: 1166, destino: 524, peso: 5
fonte: 1182, destino: 1332, peso: 5
fonte: 1211, destino: 6359, peso: 5
fonte: 1227, destino: 7371, peso: 5
fonte: 1256, destino: 9416, peso: 5
fonte: 1277, destino: 8530, peso: 5
fonte: 1304, destino: 1796, peso: 5
fonte: 1311, destino: 4816, peso: 5
fonte: 1316, destino: 4811, peso: 5
fonte: 1335, destino: 747, peso: 5
fonte: 1343, destino: 1235, peso: 5
fonte: 1361, destino: 9018, peso: 5
fonte: 1376, destino: 9611, peso: 5
fonte: 1395, destino: 8063, peso: 5
fonte: 1409, destino: 2459, peso: 5
fonte: 1469, destino: 4519, peso: 5
fonte: 1486, destino: 7555, peso: 5
fonte: 1489, destino: 2610, peso: 5
fonte: 1496, destino: 8603, peso: 5
fonte: 1540, destino: 8917, peso: 5
fonte: 1550, destino: 5842, peso: 5
fonte: 1573, destino: 5759, peso: 5
fonte: 1582, destino: 4150, peso: 5
fonte: 1587, destino: 493, peso: 5
fonte: 1589, destino: 8278, peso: 5
fonte: 1604, destino: 4974, peso: 5
fonte: 1649, destino: 407, peso: 5
fonte: 1652, destino: 3014, peso: 5
fonte: 1687, destino: 3383, peso: 5
fonte: 1689, destino: 7007, peso: 5
fonte: 1689, destino: 1963, peso: 5
fonte: 1745, destino: 1791, peso: 5
fonte: 1767, destino: 3384, peso: 5
fonte: 1768, destino: 6460, peso: 5
fonte: 1771, destino: 7678, peso: 5
fonte: 1773, destino: 7288, peso: 5
fonte: 1788, destino: 6976, peso: 5
fonte: 1802, destino: 3015, peso: 5
fonte: 1814, destino: 3495, peso: 5
fonte: 1869, destino: 3959, peso: 5
fonte: 1876, destino: 952, peso: 5
fonte: 1883, destino: 2716, peso: 5
fonte: 1883, destino: 5586, peso: 5
fonte: 1900, destino: 4225, peso: 5
fonte: 1911, destino: 9956, peso: 5
fonte: 1931, destino: 9586, peso: 5
fonte: 1954, destino: 1011, peso: 5
fonte: 1955, destino: 701, peso: 5
fonte: 1962, destino: 2413, peso: 5
fonte: 1978, destino: 8639, peso: 5
fonte: 1985, destino: 1350, peso: 5
fonte: 1990, destino: 7921, peso: 5
fonte: 2005, destino: 1693, peso: 5
fonte: 2080, destino: 6936, peso: 5
fonte: 2110, destino: 3973, peso: 5
fonte: 2115, destino: 4308, peso: 5
fonte: 2127, destino: 4277, peso: 5
fonte: 2148, destino: 5842, peso: 5
fonte: 2148, destino: 3432, peso: 5
fonte: 2148, destino: 1001, peso: 5
fonte: 2163, destino: 8338, peso: 5
fonte: 2170, destino: 6667, peso: 5
fonte: 2174, destino: 2480, peso: 5
fonte: 2181, destino: 5339, peso: 5
fonte: 2184, destino: 1281, peso: 5
fonte: 2197, destino: 7971, peso: 5
fonte: 2206, destino: 8614, peso: 5
fonte: 2217, destino: 5558, peso: 5
fonte: 2220, destino: 502, peso: 5
fonte: 2227, destino: 9852, peso: 5
fonte: 2234, destino: 2909, peso: 5
fonte: 2249, destino: 4189, peso: 5
fonte: 2273, destino: 8420, peso: 5
fonte: 2291, destino: 1871, peso: 5
fonte: 2330, destino: 5634, peso: 5
fonte: 2335, destino: 6028, peso: 5
fonte: 2364, destino: 4810, peso: 5
fonte: 2373, destino: 8191, peso: 5
fonte: 2384, destino: 1937, peso: 5
fonte: 2433, destino: 8766, peso: 5
fonte: 2536, destino: 7978, peso: 5
fonte: 2545, destino: 3310, peso: 5
fonte: 2574, destino: 5035, peso: 5
fonte: 2613, destino: 7029, peso: 5
fonte: 2633, destino: 637, peso: 5
fonte: 2642, destino: 3200, peso: 5
fonte: 2648, destino: 3980, peso: 5
fonte: 2663, destino: 5723, peso: 5
fonte: 2671, destino: 464, peso: 5
fonte: 2682, destino: 4256, peso: 5
fonte: 2685, destino: 1406, peso: 5
fonte: 2687, destino: 4221, peso: 5
fonte: 2688, destino: 2909, peso: 5
fonte: 2752, destino: 8892, peso: 5
fonte: 2776, destino: 776, peso: 5
fonte: 2813, destino: 7198, peso: 5
fonte: 2814, destino: 5401, peso: 5
fonte: 2831, destino: 9207, peso: 5
fonte: 2836, destino: 4741, peso: 5
fonte: 2869, destino: 4351, peso: 5
fonte: 2872, destino: 9207, peso: 5
fonte: 2886, destino: 8240, peso: 5
fonte: 2891, destino: 3858, peso: 5
fonte: 2892, destino: 938, peso: 5
fonte: 2944, destino: 8347, peso: 5
fonte: 2948, destino: 4496, peso: 5
fonte: 2961, destino: 8883, peso: 5
fonte: 2998, destino: 40, peso: 5
fonte: 3027, destino: 2492, peso: 5
fonte: 3028, destino: 2122, peso: 5
fonte: 3054, destino: 8228, peso: 5
fonte: 3091, destino: 9048, peso: 5
fonte: 3119, destino: 8961, peso: 5
fonte: 3132, destino: 6469, peso: 5
fonte: 3145, destino: 8823, peso: 5
fonte: 3166, destino: 2424, peso: 5
fonte: 3189, destino: 9871, peso: 5
fonte: 3192, destino: 5268, peso: 5
fonte: 3193, destino: 8767, peso: 5
fonte: 3238, destino: 9105, peso: 5
fonte: 3247, destino: 2086, peso: 5
fonte: 3311, destino: 1547, peso: 5
fonte: 3330, destino: 9214, peso: 5
fonte: 3391, destino: 3569, peso: 5
fonte: 3409, destino: 8531, peso: 5
fonte: 3422, destino: 6961, peso: 5
fonte: 3454, destino: 411, peso: 5
fonte: 3492, destino: 2636, peso: 5
fonte: 3502, destino: 9299, peso: 5
fonte: 3513, destino: 3092, peso: 5
fonte: 3516, destino: 7014, peso: 5
fonte: 3526, destino: 259, peso: 5
fonte: 3526, destino: 8804, peso: 5
fonte: 3527, destino: 3674, peso: 5
fonte: 3544, destino: 6985, peso: 5
fonte: 3545, destino: 7086, peso: 5
fonte: 3566, destino: 6598, peso: 5
fonte: 3613, destino: 1664, peso: 5
fonte: 3618, destino: 6479, peso: 5
fonte: 3637, destino: 2259, peso: 5
fonte: 3663, destino: 6232, peso: 5
fonte: 3665, destino: 6393, peso: 5
fonte: 3671, destino: 622, peso: 5
fonte: 3673, destino: 7553, peso: 5
fonte: 3676, destino: 9186, peso: 5
fonte: 3676, destino: 124, peso: 5
fonte: 3678, destino: 3757, peso: 5
fonte: 3686, destino: 2844, peso: 5
fonte: 3701, destino: 7550, peso: 5
fonte: 3713, destino: 3302, peso: 5
fonte: 3735, destino: 2967, peso: 5
fonte: 3743, destino: 6720, peso: 5
fonte: 3763, destino: 7708, peso: 5
fonte: 3801, destino: 4912, peso: 5
fonte: 3809, destino: 7743, peso: 5
fonte: 3820, destino: 5856, peso: 5
fonte: 3833, destino: 767, peso: 5
fonte: 3838, destino: 2092, peso: 5
fonte: 3893, destino: 7465, peso: 5
fonte: 3896, destino: 4027, peso: 5
fonte: 3934, destino: 1370, peso: 5
fonte: 3942, destino: 4043, peso: 5
fonte: 3969, destino: 2044, peso: 5
fonte: 3972, destino: 362, peso: 5
fonte: 3975, destino: 7635, peso: 5
fonte: 3977, destino: 8703, peso: 5
fonte: 3992, destino: 3840, peso: 5
fonte: 3994, destino: 7640, peso: 5
fonte: 4018, destino: 9216, peso: 5
fonte: 4057, destino: 3449, peso: 5
fonte: 4072, destino: 7359, peso: 5
fonte: 4089, destino: 7368, peso: 5
fonte: 4095, destino: 2539, peso: 5
fonte: 4108, destino: 6570, peso: 5
fonte: 4142, destino: 5630, peso: 5
fonte: 4154, destino: 2453, peso: 5
fonte: 4174, destino: 2966, peso: 5
fonte: 4192, destino: 9137, peso: 5
fonte: 4194, destino: 8124, peso: 5
fonte: 4199, destino: 1742, peso: 5
fonte: 4204, destino: 9341, peso: 5
fonte: 4229, destino: 8387, peso: 5
fonte: 4275, destino: 9128, peso: 5
fonte: 4308, destino: 8907, peso: 5
fonte: 4314, destino: 2570, peso: 5
fonte: 4320, destino: 1573, peso: 5
fonte: 4332, destino: 9730, peso: 5
fonte: 4343, destino: 4873, peso: 5
fonte: 4345, destino: 4859, peso: 5
fonte: 4345, destino: 3294, peso: 5
fonte: 4356, destino: 5095, peso: 5
fonte: 4369, destino: 2521, peso: 5
fonte: 4419, destino: 4477, peso: 5
fonte: 4420, destino: 8671, peso: 5
fonte: 4436, destino: 53, peso: 5
fonte: 4446, destino: 8946, peso: 5
fonte: 4469, destino: 4624, peso: 5
fonte: 4469, destino: 7581, peso: 5
fonte: 4477, destino: 3993, peso: 5
fonte: 4479, destino: 4267, peso: 5
fonte: 4479, destino: 9054, peso: 5
fonte: 4493, destino: 9076, peso: 5
fonte: 4510, destino: 3255, peso: 5
fonte: 4537, destino: 9378, peso: 5
fonte: 4539, destino: 3644, peso: 5
fonte: 4547, destino: 5213, peso: 5
fonte: 4568, destino: 8322, peso: 5
fonte: 4571, destino: 5081, peso: 5
fonte: 4574, destino: 9441, peso: 5
fonte: 4575, destino: 8710, peso: 5
fonte: 4580, destino: 3525, peso: 5
fonte: 4603, destino: 4152, peso: 5
fonte: 4604, destino: 3784, peso: 5
fonte: 4622, destino: 7443, peso: 5
fonte: 4626, destino: 136, peso: 5
fonte: 4629, destino: 7758, peso: 5
fonte: 4633, destino: 9854, peso: 5
fonte: 4651, destino: 8256, peso: 5
fonte: 4688, destino: 2864, peso: 5
fonte: 4734, destino: 9836, peso: 5
fonte: 4735, destino: 4954, peso: 5
fonte: 4764, destino: 665, peso: 5
fonte: 4825, destino: 7558, peso: 5
fonte: 4830, destino: 8085, peso: 5
fonte: 4851, destino: 5343, peso: 5
fonte: 4864, destino: 1727, peso: 5
fonte: 4868, destino: 1771, peso: 5
fonte: 4870, destino: 4684, peso: 5
fonte: 4872, destino: 6683, peso: 5
fonte: 4876, destino: 3383, peso: 5
fonte: 4903, destino: 4665, peso: 5
fonte: 4913, destino: 4848, peso: 5
fonte: 4917, destino: 7341, peso: 5
fonte: 4965, destino: 4968, peso: 5
fonte: 5008, destino: 6627, peso: 5
fonte: 5014, destino: 8178, peso: 5
fonte: 5018, destino: 721, peso: 5
fonte: 5021, destino: 6425, peso: 5
fonte: 5022, destino: 3516, peso: 5
fonte: 5024, destino: 5196, peso: 5
fonte: 5031, destino: 2685, peso: 5
fonte: 5036, destino: 9875, peso: 5
fonte: 5045, destino: 8195, peso: 5
fonte: 5052, destino: 5739, peso: 5
fonte: 5052, destino: 5541, peso: 5
fonte: 5053, destino: 7493, peso: 5
fonte: 5065, destino: 7515, peso: 5
fonte: 5079, destino: 400, peso: 5
fonte: 5097, destino: 4069, peso: 5
fonte: 5100, destino: 8549, peso: 5
fonte: 5127, destino: 9726, peso: 5
fonte: 5148, destino: 9748, peso: 5
fonte: 5153, destino: 7348, peso: 5
fonte: 5203, destino: 2004, peso: 5
fonte: 5216, destino: 3411, peso: 5
fonte: 5229, destino: 3405, peso: 5
fonte: 5233, destino: 469, peso: 5
fonte: 5261, destino: 8416, peso: 5
fonte: 5322, destino: 941, peso: 5
fonte: 5343, destino: 4543, peso: 5
fonte: 5353, destino: 2592, peso: 5
fonte: 5369, destino: 49, peso: 5
fonte: 5404, destino: 2483, peso: 5
fonte: 5416, destino: 1929, peso: 5
fonte: 5426, destino: 1823, peso: 5
fonte: 5432, destino: 3462, peso: 5
fonte: 5438, destino: 6290, peso: 5
fonte: 5448, destino: 8253, peso: 5
fonte: 5485, destino: 3150, peso: 5
fonte: 5486, destino: 2047, peso: 5
fonte: 5487, destino: 3789, peso: 5
fonte: 5497, destino: 7474, peso: 5
fonte: 5500, destino: 150, peso: 5
fonte: 5510, destino: 3860, peso: 5
fonte: 5518, destino: 9035, peso: 5
fonte: 5544, destino: 6068, peso: 5
fonte: 5550, destino: 1822, peso: 5
fonte: 5550, destino: 1180, peso: 5
fonte: 5551, destino: 981, peso: 5
fonte: 5586, destino: 6971, peso: 5
fonte: 5590, destino: 2671, peso: 5
fonte: 5599, destino: 5632, peso: 5
fonte: 5602, destino: 2419, peso: 5
fonte: 5608, destino: 2499, peso: 5
fonte: 5624, destino: 8272, peso: 5
fonte: 5625, destino: 6110, peso: 5
fonte: 5638, destino: 8411, peso: 5
fonte: 5642, destino: 4541, peso: 5
fonte: 5657, destino: 7782, peso: 5
fonte: 5680, destino: 970, peso: 5
fonte: 5704, destino: 4324, peso: 5
fonte: 5724, destino: 8986, peso: 5
fonte: 5737, destino: 7778, peso: 5
fonte: 5744, destino: 482, peso: 5
fonte: 5748, destino: 1798, peso: 5
fonte: 5793, destino: 4816, peso: 5
fonte: 5797, destino: 648, peso: 5
fonte: 5828, destino: 7512, peso: 5
fonte: 5853, destino: 3008, peso: 5
fonte: 5858, destino: 7720, peso: 5
fonte: 5869, destino: 4402, peso: 5
fonte: 5869, destino: 4778, peso: 5
fonte: 5873, destino: 4355, peso: 5
fonte: 5900, destino: 2330, peso: 5
fonte: 5920, destino: 5749, peso: 5
fonte: 5942, destino: 5066, peso: 5
fonte: 5942, destino: 3629, peso: 5
fonte: 5944, destino: 2608, peso: 5
fonte: 5946, destino: 7597, peso: 5
fonte: 5975, destino: 7335, peso: 5
fonte: 6080, destino: 6290, peso: 5
fonte: 6116, destino: 6468, peso: 5
fonte: 6133, destino: 5343, peso: 5
fonte: 6139, destino: 6327, peso: 5
fonte: 6145, destino: 3033, peso: 5
fonte: 6151, destino: 3522, peso: 5
fonte: 6153, destino: 187, peso: 5
fonte: 6161, destino: 8102, peso: 5
fonte: 6184, destino: 2488, peso: 5
fonte: 6205, destino: 623, peso: 5
fonte: 6263, destino: 6200, peso: 5
fonte: 6268, destino: 3477, peso: 5
fonte: 6300, destino: 8234, peso: 5
fonte: 6326, destino: 7402, peso: 5
fonte: 6330, destino: 6061, peso: 5
fonte: 6331, destino: 8740, peso: 5
fonte: 6350, destino: 1517, peso: 5
fonte: 6360, destino: 2143, peso: 5
fonte: 6420, destino: 7825, peso: 5
fonte: 6421, destino: 3072, peso: 5
fonte: 6429, destino: 4280, peso: 5
fonte: 6454, destino: 4375, peso: 5
fonte: 6486, destino: 8743, peso: 5
fonte: 6503, destino: 3373, peso: 5
fonte: 6516, destino: 7362, peso: 5
fonte: 6546, destino: 6217, peso: 5
fonte: 6548, destino: 1535, peso: 5
fonte: 6569, destino: 4647, peso: 5
fonte: 6586, destino: 5644, peso: 5
fonte: 6605, destino: 4578, peso: 5
fonte: 6617, destino: 3439, peso: 5
fonte: 6638, destino: 7078, peso: 5
fonte: 6712, destino: 24, peso: 5
fonte: 6722, destino: 226, peso: 5
fonte: 6723, destino: 2572, peso: 5
fonte: 6757, destino: 4751, peso: 5
fonte: 6804, destino: 9788, peso: 5
fonte: 6816, destino: 2657, peso: 5
fonte: 6840, destino: 9136, peso: 5
fonte: 6844, destino: 7633, peso: 5
fonte: 6845, destino: 3906, peso: 5
fonte: 6851, destino: 2896, peso: 5
fonte: 6861, destino: 5788, peso: 5
fonte: 6864, destino: 2304, peso: 5
fonte: 6880, destino: 8868, peso: 5
fonte: 6896, destino: 8967, peso: 5
fonte: 6943, destino: 4137, peso: 5
fonte: 6958, destino: 773, peso: 5
fonte: 6962, destino: 4854, peso: 5
fonte: 6969, destino: 737, peso: 5
fonte: 6976, destino: 44, peso: 5
fonte: 6977, destino: 6701, peso: 5
fonte: 6980, destino: 8518, peso: 5
fonte: 6993, destino: 8478, peso: 5
fonte: 7036, destino: 3896, peso: 5
fonte: 7058, destino: 6580, peso: 5
fonte: 7081, destino: 8786, peso: 5
fonte: 7093, destino: 4515, peso: 5
fonte: 7094, destino: 6223, peso: 5
fonte: 7109, destino: 3648, peso: 5
fonte: 7180, destino: 1486, peso: 5
fonte: 7189, destino: 8869, peso: 5
fonte: 7222, destino: 9491, peso: 5
fonte: 7228, destino: 658, peso: 5
fonte: 7246, destino: 7295, peso: 5
fonte: 7324, destino: 2917, peso: 5
fonte: 7325, destino: 3104, peso: 5
fonte: 7347, destino: 1059, peso: 5
fonte: 7361, destino: 7771, peso: 5
fonte: 7389, destino: 5720, peso: 5
fonte: 7415, destino: 1671, peso: 5
fonte: 7475, destino: 4534, peso: 5
fonte: 7502, destino: 7784, peso: 5
fonte: 7508, destino: 998, peso: 5
fonte: 7529, destino: 5582, peso: 5
fonte: 7573, destino: 5413, peso: 5
fonte: 7579, destino: 1187, peso: 5
fonte: 7598, destino: 3799, peso: 5
fonte: 7608, destino: 5511, peso: 5
fonte: 7618, destino: 1267, peso: 5
fonte: 7637, destino: 2052, peso: 5
fonte: 7638, destino: 6782, peso: 5
fonte: 7645, destino: 249, peso: 5
fonte: 7695, destino: 5032, peso: 5
fonte: 7699, destino: 9068, peso: 5
fonte: 7739, destino: 3148, peso: 5
fonte: 7761, destino: 2032, peso: 5
fonte: 7767, destino: 2098, peso: 5
fonte: 7768, destino: 7815, peso: 5
fonte: 7777, destino: 1167, peso: 5
fonte: 7778, destino: 679, peso: 5
fonte: 7804, destino: 53, peso: 5
fonte: 7805, destino: 83, peso: 5
fonte: 7825, destino: 1921, peso: 5
fonte: 7838, destino: 5843, peso: 5
fonte: 7890, destino: 4387, peso: 5
fonte: 7941, destino: 8892, peso: 5
fonte: 7947, destino: 2138, peso: 5
fonte: 7951, destino: 9098, peso: 5
fonte: 7964, destino: 5287, peso: 5
fonte: 7970, destino: 322, peso: 5
fonte: 7980, destino: 4212, peso: 5
fonte: 8039, destino: 3448, peso: 5
fonte: 8048, destino: 967, peso: 5
fonte: 8049, destino: 7229, peso: 5
fonte: 8064, destino: 9870, peso: 5
fonte: 8066, destino: 4898, peso: 5
fonte: 8110, destino: 7555, peso: 5
fonte: 8112, destino: 4061, peso: 5
fonte: 8113, destino: 8151, peso: 5
fonte: 8149, destino: 5291, peso: 5
fonte: 8182, destino: 1762, peso: 5
fonte: 8204, destino: 3924, peso: 5
fonte: 8214, destino: 3692, peso: 5
fonte: 8214, destino: 9559, peso: 5
fonte: 8225, destino: 9728, peso: 5
fonte: 8226, destino: 4053, peso: 5
fonte: 8243, destino: 9389, peso: 5
fonte: 8260, destino: 3552, peso: 5
fonte: 8284, destino: 2438, peso: 5
fonte: 8285, destino: 7523, peso: 5
fonte: 8302, destino: 656, peso: 5
fonte: 8337, destino: 6744, peso: 5
fonte: 8346, destino: 7144, peso: 5
fonte: 8347, destino: 8382, peso: 5
fonte: 8349, destino: 7539, peso: 5
fonte: 8349, destino: 1897, peso: 5
fonte: 8352, destino: 7937, peso: 5
fonte: 8373, destino: 9779, peso: 5
fonte: 8379, destino: 1406, peso: 5
fonte: 8383, destino: 1417, peso: 5
fonte: 8390, destino: 6438, peso: 5
fonte: 8417, destino: 3136, peso: 5
fonte: 8428, destino: 1334, peso: 5
fonte: 8432, destino: 8327, peso: 5
fonte: 8443, destino: 5153, peso: 5
fonte: 8450, destino: 8842, peso: 5
fonte: 8457, destino: 3096, peso: 5
fonte: 8473, destino: 729, peso: 5
fonte: 8478, destino: 2839, peso: 5
fonte: 8523, destino: 2947, peso: 5
fonte: 8584, destino: 6000, peso: 5
fonte: 8608, destino: 4035, peso: 5
fonte: 8651, destino: 296, peso: 5
fonte: 8666, destino: 8584, peso: 5
fonte: 8690, destino: 3642, peso: 5
fonte: 8699, destino: 6568, peso: 5
fonte: 8701, destino: 1429, peso: 5
fonte: 8705, destino: 6087, peso: 5
fonte: 8735, destino: 4124, peso: 5
fonte: 8742, destino: 4878, peso: 5
fonte: 8762, destino: 722, peso: 5
fonte: 8778, destino: 8043, peso: 5
fonte: 8790, destino: 4015, peso: 5
fonte: 8800, destino: 634, peso: 5
fonte: 8818, destino: 7710, peso: 5
fonte: 8840, destino: 2789, peso: 5
fonte: 8854, destino: 1539, peso: 5
fonte: 8858, destino: 2317, peso: 5
fonte: 8879, destino: 7998, peso: 5
fonte: 8881, destino: 675, peso: 5
fonte: 8888, destino: 7641, peso: 5
fonte: 8909, destino: 3509, peso: 5
fonte: 8919, destino: 2829, peso: 5
fonte: 8924, destino: 2078, peso: 5
fonte: 8947, destino: 882, peso: 5
fonte: 8964, destino: 7933, peso: 5
fonte: 8998, destino: 3465, peso: 5
fonte: 9011, destino: 5507, peso: 5
fonte: 9016, destino: 4179, peso: 5
fonte: 9021, destino: 1393, peso: 5
fonte: 9053, destino: 9541, peso: 5
fonte: 9059, destino: 9070, peso: 5
fonte: 9071, destino: 4448, peso: 5
fonte: 9108, destino: 9729, peso: 5
fonte: 9137, destino: 9138, peso: 5
fonte: 9143, destino: 3759, peso: 5
fonte: 9159, destino: 3466, peso: 5
fonte: 9162, destino: 8486, peso: 5
fonte: 9168, destino: 6140, peso: 5
fonte: 9183, destino: 7290, peso: 5
fonte: 9184, destino: 2756, peso: 5
fonte: 9203, destino: 514, peso: 5
fonte: 9204, destino: 1970, peso: 5
fonte: 9226, destino: 3113, peso: 5
fonte: 9226, destino: 5442, peso: 5
